OUT_ID	kingdom	phylum	class	order	family	genus	species
340714	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Aurantimonadaceae		
509721	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Marinilabiaceae		
1077373	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
877565	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae		
873669	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus	
873887	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae		
202703	k__Bacteria	p__Chloroflexi	c__Anaerolineae	DRC31			
352497	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Ruminococcaceae		
350896	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Cellvibrio	
509624	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales	C111		
571004	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Planococcaceae		
865469	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
673084	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Mogibacteriaceae		
364179	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
564004	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae		
102348	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
368134	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	aureus
963004	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Dermabacteraceae		
1032520	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	RB41			
223764	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales			
1086274	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pasteurellales	Pasteurellaceae		
246691	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria				
255732	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Micrococcaceae	Kocuria	palustris
715885	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
257461	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	iii1-15			
4425650	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Tissierellaceae	Helcococcus	
548253	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales			
1103871	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	
827773	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Cryptophyta			
466275	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	foraminis
1099050	k__Bacteria	p__WS3	c__PRR-12	Sediment-1	CV106		
333782	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
571731	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Gracilibacteraceae	Gracilibacter	
138304	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	foraminis
864483	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales			
884751	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
138309	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae		
357811	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Planococcaceae		
1107029	k__Bacteria	p__Acidobacteria	c__DA052	Ellin6513			
1107027	k__Bacteria	p__Firmicutes	c__Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
14457	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae	Aneurinibacillus	
752584	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
3905299	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	
813885	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	MND1			
573764	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
283400	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales			
585419	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Veillonellaceae	Veillonella	parvula
575392	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales			
3464844	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
3250064	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
556066	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Microbacteriaceae	Pseudoclavibacter	bifida
66950	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	SB-1		
770499	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Planococcaceae		
225335	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	
886673	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
4309682	k__Bacteria	p__WPS-2	c__				
143418	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	Pedosphaerales	Ellin517		
4297391	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Intrasporangiaceae		
244992	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales	C111		
110514	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
968363	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Tissierellaceae	Anaerococcus	
956988	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
815909	k__Bacteria	p__Cyanobacteria	c__				
677064	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	
869796	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Tissierellaceae		
672587	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales			
1131894	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
213535	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales			
627853	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales			
552186	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	Pedosphaerales			
150828	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
1100798	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Veillonellaceae	Pelosinus	
4296629	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
4454317	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	foraminis
131883	k__Bacteria	p__[Thermi]	c__Deinococci	Deinococcales	Deinococcaceae	Deinococcus	geothermalis
250586	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
915265	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Dyadobacter	
32581	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae	Flavisolibacter	
737329	k__Bacteria	p__Tenericutes	c__Mollicutes	Entomoplasmatales			
368698	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae		
583974	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae		
241760	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	
532139	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	MND1			
615514	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Methylobacteriaceae		
140871	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
836917	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Marinilabiaceae		
305729	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	
868045	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	RB41	Ellin6075		
816760	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Aurantimonadaceae		
4295826	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	PSB-M-3	
524543	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Yaniellaceae	Yaniella	
315348	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
153590	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae		
260788	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	
558132	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
1009440	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
208595	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Saprospiraceae		
1089898	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Gemmatales	Gemmataceae	Gemmata	
4447718	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	Pedosphaerales	Ellin515		
587313	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	iii1-15			
936752	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
536902	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
1568317	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	Pedosphaerales	auto67_4W		
1559796	k__Bacteria	p__Tenericutes	c__Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	
820412	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
611528	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
11428	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	obscurus
589449	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria				
146122	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales			
875049	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Nocardioidaceae		
584408	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Mogibacteriaceae	Mogibacterium	
169793	k__Bacteria	p__Nitrospirae	c__Nitrospira	Nitrospirales	Thermodesulfovibrionaceae	GOUTA19	
369183	k__Archaea	p__Euryarchaeota	c__Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanothermobacter	thermautotrophicus
369182	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae		
142732	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Afifella	
1140859	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Alcaligenaceae		
591049	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Yaniellaceae	Yaniella	
932696	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
2032399	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Spirobacillales			
68865	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae		
511535	k__Bacteria	p__Chloroflexi	c__Anaerolineae	Anaerolineales	Anaerolinaceae		
763702	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae		
3876672	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Clostridiaceae		
940662	k__Bacteria	p__FBP	c__				
367808	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Natronobacillus	
550937	k__Bacteria	p__Chloroflexi	c__Gitt-GS-136				
4305211	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae		
89923	k__Bacteria	p__Chlamydiae	c__Chlamydiia	Chlamydiales	Simkaniaceae		
79573	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Eubacteriaceae	Acetobacterium	
106985	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
574721	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
4309216	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
553611	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	
217883	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	Pedosphaerales			
765871	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	iii1-15			
3847357	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae		
610802	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
1084417	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	
816229	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria				
1081178	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales	Conexibacteraceae		
646107	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	PK29			
591951	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
4332073	k__Bacteria	p__Actinobacteria	c__OPB41				
2772151	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Tissierellaceae	Peptoniphilus	
628318	k__Bacteria	p__Nitrospirae	c__Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
521073	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	
869496	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
1060029	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
28670	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	iii1-15			
429862	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Clostridiaceae	Clostridium	
93175	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales	Iamiaceae	Iamia	
579924	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
354682	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
5808	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
527048	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Microbacteriaceae	Leucobacter	
1123840	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	
590601	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
904631	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales			
593555	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
897007	k__Bacteria	p__Firmicutes	c__Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
780650	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Clostridiaceae		
550484	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Thauera	
542066	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales			
550333	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
809993	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
809628	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales			
128390	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
210052	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Nocardiaceae	Nocardia	
4405685	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
801438	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
929901	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Micrococcaceae		
1072562	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae		
929908	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Stramenopiles			
850137	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	
850135	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
510204	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	
523811	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
984280	k__Bacteria	p__Nitrospirae	c__Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
588637	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	viridiflava
759916	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ralstonia	
294682	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
4079757	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
255750	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	Rubrobacterales	Rubrobacteraceae		
3603301	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
219079	k__Bacteria	p__Spirochaetes	c__Spirochaetes	Spirochaetales	Spirochaetaceae	Treponema	
1053775	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
403318	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Paraprevotellaceae	Prevotella	
645617	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Hydrogenophilus	
543083	k__Bacteria	p__Acidobacteria	c__BPC102	MVS-40			
1101021	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Nocardioidaceae		
518872	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Dietziaceae	Dietzia	
620319	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
555688	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Clostridiaceae		
699027	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
1042351	k__Bacteria	p__Nitrospirae	c__Nitrospira	Nitrospirales	0319-6A21		
48487	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Myxococcales			
208621	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Pirellulales	Pirellulaceae	A17	
673883	k__Bacteria	p__Actinobacteria	c__Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	
1048850	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	SB-1		
585435	k__Bacteria	p__Firmicutes	c__Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	
395400	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	p-75-a5	
577242	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae		
4341165	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
526496	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales			
907407	k__Bacteria	p__Cyanobacteria	c__ML635J-21				
369797	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	
370183	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae	Blautia	
225607	k__Bacteria	p__Gemmatimonadetes	c__Gemm-5				
225605	k__Bacteria	p__Chloroflexi	c__TK10	AKYG885	5B-12		
4310452	k__Bacteria	p__Actinobacteria	c__OPB41				
822386	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales			
606927	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Peptostreptococcaceae		
1106318	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga	
253112	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cyclobacteriaceae		
557513	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	
968346	k__Bacteria	p__Acidobacteria	c__Acidobacteria-6	iii1-15	mb2424		
1069413	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
1132130	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	
328951	k__Bacteria	p__Nitrospirae	c__Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
276225	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
2345806	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Stramenopiles			
563369	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
1015017	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Myxococcales	Nannocystaceae	Nannocystis	
896276	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
114096	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes	
282480	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae		
4433058	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Flammeovirgaceae		
1122610	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
1081618	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales	Conexibacteraceae		
77473	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Syntrophomonadaceae	Syntrophomonas	
561885	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	
4424239	k__Bacteria	p__Firmicutes	c__Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
49501	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales			
554312	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
816789	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	
646677	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Porphyromonadaceae		
666883	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
633838	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	
404338	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium	
2927689	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
849761	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
790545	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
130002	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	viridiflava
1116186	k__Bacteria	p__Chloroflexi	c__Anaerolineae	Caldilineales	Caldilineaceae		
891898	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Pirellulales	Pirellulaceae	Pirellula	
